id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
15111676,Serene Sun-filled Urban Escape with Lake Views!,5797957,Darren,Other neighborhoods,Green Lake,47.68631,-122.34131,Entire home/apt,134,2,127,12/10/2022,1.72,1,351,30,STR-OPLI-19-001234
15117022,Hill Top Flat with wifi & parking & A/C,91879440,Diane,Queen Anne,East Queen Anne,47.6387,-122.35448,Entire home/apt,200,30,76,7/15/2020,1,1,91,0,STR-OPLI-19-000085
15159094,Sweet Seattle Vibe~Cozy Apt 2 blocks to the Lake!,86916137,Paula,Seward Park,Seward Park,47.55997,-122.26784,Entire home/apt,157,2,237,12/12/2022,3.14,1,83,31,STR-OPLI-19-001812
15160598,Contemporary accessible studio in the city with AC,14416668,Mahi,Rainier Valley,Mount Baker,47.56783,-122.28526,Entire home/apt,119,2,190,12/17/2022,2.51,1,84,37,STR-OPLI-19-001506
14108275,Linden Gardens at Green Lake,4791197,Betty,Other neighborhoods,Phinney Ridge,47.67836,-122.34729,Entire home/apt,99,2,226,12/4/2022,2.91,1,161,34,STR-OPLI-19-003170
14108770,Hamlin Street Casita- steps from UW and light rail,75505193,Caleb And Sharsti,Capitol Hill,Montlake,47.64581,-122.30807,Entire home/apt,63,3,211,12/4/2022,2.72,2,14,27,STR-OPLI-19-003230
14128202,Townhouse in Heart of Fremont. En-suite bathroom.,7940078,John,Other neighborhoods,Fremont,47.65325,-122.35502,Private room,92,2,21,4/24/2021,0.27,3,0,0,STR-OPLI-19-001808
14133989,वागत Shreya Goshal II Room close to Amazon,85076667,Sabrina & Perry,Other neighborhoods,Fremont,47.66181,-122.35194,Private room,59,30,18,11/19/2022,0.23,10,365,1,
15164797,"Beautiful West Seattle studio, close to Alki Beach",17581212,Tim And Arlene,West Seattle,North Admiral,47.58052,-122.39735,Entire home/apt,96,2,168,11/27/2022,2.45,1,312,36,STR-OPLI-19-003377
15178392,Water View Pike Place Market Downtown Central,96339756,Julie,Downtown,Central Business District,47.60946,-122.33841,Entire home/apt,165,7,71,11/27/2022,0.94,1,331,24,STR-OPLI-19-002915
12931310,Wallingford basement suite,7697679,Debby,Other neighborhoods,Wallingford,47.66125,-122.33175,Private room,128,1,172,12/12/2022,2.14,1,221,16,STR-OPLI-19-001224
15221864,Generous Daylit Studio in Perfect Location,4244686,Emily,Capitol Hill,Stevens,47.62117,-122.30956,Entire home/apt,90,1,253,11/25/2022,3.38,1,131,60,STR-OPLI-19-001845
15281555,Cozy Getaway in Green Lake/Wallingford,80750480,Jennifer,Other neighborhoods,Wallingford,47.6702,-122.32972,Entire home/apt,95,3,124,11/17/2022,1.66,1,51,31,STR-OPLI-19-000554
15288743,Inverness,97324046,Geeta,Lake City,Matthews Beach,47.693,-122.27243,Entire home/apt,130,30,39,11/6/2019,0.53,1,0,0,
14166071,Like new remodel mother-in-law apartment,39233972,Eli,Other neighborhoods,Greenwood,47.69654,-122.35137,Entire home/apt,141,2,90,12/18/2022,1.16,1,280,16,STR-OPLI-19-002266
14166842,Contemporary home in historical Queen Anne,85720083,Cheryl,Queen Anne,East Queen Anne,47.63895,-122.34742,Private room,78,1,490,12/4/2022,6.29,1,61,73,STR-OPLI-19-002279
14167055,Sleep in Seattle close to all,43281593,Ann,Magnolia,Southeast Magnolia,47.64644,-122.39376,Private room,98,30,9,9/1/2019,0.12,2,89,0,
14183117,New Listing Center UW Rustic Top Corner (305),3074414,Melissa,University District,University District,47.66293,-122.31369,Entire home/apt,100,1,49,11/6/2022,0.63,119,284,16,STR-OPLI-19-002570
14186845,James's Queen Anne guest house,24988433,James,Queen Anne,West Queen Anne,47.63461,-122.36677,Entire home/apt,106,2,294,12/20/2022,3.81,1,162,67,STR-OPLI-19-002464
14187192,Chic Flat. Trendy Neighborhood. Great Dining.,18947211,John,Downtown,Belltown,47.61535,-122.34131,Entire home/apt,101,2,484,12/3/2022,6.23,2,313,78,STR-OPLI-19-000034
15299294,QUEEN ANNE 1BD CONDO WITHIN EASY WALK SPACE NEEDLE,97413943,John,Queen Anne,Lower Queen Anne,47.62753,-122.35913,Entire home/apt,274,2,14,9/13/2020,0.23,3,1,0,STR-OPLI-19-000409
15299300,Fremont - Heart of Historic Fremont,44468800,Greg,Other neighborhoods,Fremont,47.65332,-122.35046,Entire home/apt,92,2,266,12/9/2022,3.53,3,340,70,STR-OPLI-20-000779
15299411,Seattle Historic Fremont Remodel,44468800,Greg,Other neighborhoods,Fremont,47.65253,-122.34862,Entire home/apt,101,2,253,12/7/2022,3.37,3,353,47,STR-OPLI-20-000779
14201915,Beautiful room in a spectacular location!,86165300,Jared,Seward Park,Seward Park,47.56564,-122.26987,Private room,85,3,50,10/4/2022,0.65,1,349,7,STR-OPLI-19-001006
15299612,Ballard HQ: Walk everywhere!,2033580,Anthony,Ballard,Adams,47.6741,-122.39078,Entire home/apt,118,3,243,12/18/2022,3.63,2,67,43,STR-OPLI-19-000663
12933768,"Modern Puget Sound View Home, don't pass this up!",51863050,Christine,West Seattle,Gatewood,47.54089,-122.38403,Entire home/apt,450,2,4,7/31/2022,0.67,1,0,4,STR-OPLI-21-000562
15337460,Cozy Ballard private apartment w/parking,50246148,Natasha & Ken,Other neighborhoods,Crown Hill,47.69394,-122.38228,Entire home/apt,135,3,226,11/29/2022,3.04,1,216,27,STR-OPLI-19-000782
14213134,"Alki Beach, UPSTAIRs Apt, 250 wi-fi, AC, W/D, Deck",84774732,Mardy And Kate,West Seattle,Alki,47.5766,-122.41501,Entire home/apt,110,2,243,11/27/2022,3.35,2,280,38,STR-OPLI-19-000981
14217071,"Steps to UW, clean and breezy (18)",3074414,Melissa,University District,University District,47.6584,-122.31743,Entire home/apt,121,2,23,9/18/2022,0.3,119,365,13,STR-OPLI-19-002570
15339233,Stylish Townhome in West Seattle,117690392,Scott,West Seattle,Genesee,47.56921,-122.38566,Entire home/apt,115,30,5,11/4/2022,0.07,1,206,1,
12934096,Minutes to Green Lake/seattle Attractions 01,3074414,Melissa,Other neighborhoods,Bryant,47.67481,-122.28926,Entire home/apt,110,30,5,9/2/2022,0.06,119,39,1,STR-OPLI-20-000157
15359889,2BD Condo Home - Private Balcony - Queen Anne,97413943,John,Queen Anne,Lower Queen Anne,47.62792206,-122.3582611,Entire home/apt,251,4,68,10/30/2022,0.91,3,304,12,STR-OPLI-19-000409
14220168,Meadowbrook Neighborhood Quiet Room,72207110,Cheryl & John,Lake City,Cedar Park,47.71758,-122.28934,Private room,65,1,162,11/23/2022,2.52,1,94,26,STR-OPLI-19-002526
14240147,"Cute, updated, vintage 1 bed home near Seward park",24228450,Jenny,Seward Park,Seward Park,47.55283,-122.26943,Entire home/apt,100,30,94,9/3/2022,1.32,1,153,4,
14410216,Fast Internet! TV Walk to UW Spacious bedroom (53),3074414,Melissa,University District,University District,47.65907,-122.31588,Entire home/apt,107,2,27,11/7/2022,0.35,119,365,15,STR-OPLI-19-002570
15362150,Spacious in Quiet West Seattle,54669634,Paul,Delridge,Riverview,47.53723,-122.35582,Entire home/apt,72,30,102,11/19/2022,1.37,8,45,3,
12934440,Garden Respite in West Seattle,54669634,Paul,Delridge,Riverview,47.55531,-122.35421,Entire home/apt,184,1,226,11/12/2022,2.81,8,88,15,STR-OPLI-20-000361
14455104,"Rambler Home, Centrally located, Leschi, 1500sqft",89042696,Hung,Central Area,Leschi,47.59865,-122.29651,Entire home/apt,186,1,263,12/4/2022,3.44,1,0,68,Str-opli-19-002806
15381188,"Harbor Steps, Downtown, Water Views! Huge 1400 sf!",54518454,Debra,Downtown,Central Business District,47.60683,-122.33862,Entire home/apt,395,3,30,11/20/2022,0.44,10,334,6,STR-OPLI-19-002092
12957936,Seattle City Cottage,71235244,Robert & Julia,Other neighborhoods,Wallingford,47.65859,-122.34102,Entire home/apt,130,1,436,12/14/2022,5.44,1,302,76,STR-OPLI-19-000723
15407769,Tranquil retreat yet close to the best of Seattle!,85152563,Laura,Other neighborhoods,Broadview,47.71615,-122.36326,Entire home/apt,103,2,374,12/17/2022,5.34,1,204,58,STR-OPLI-19-001880
15407909,Queen Anne Oasis,34002693,Jeffrey,Queen Anne,North Queen Anne,47.64381,-122.36719,Entire home/apt,879,2,132,11/28/2022,1.76,1,339,24,STR-OPLI-19-003416
15408985,2BD Condo Home Very Comfy & Affordable - 5 Stars!,97413943,John,Queen Anne,Lower Queen Anne,47.62792206,-122.3582611,Entire home/apt,258,4,35,10/24/2022,0.47,3,339,11,STR-OPLI-19-000409
15421724,Cozy Townhouse in desirable Neighborhood,19577324,Nicolas,Ballard,Adams,47.67254,-122.38698,Entire home/apt,179,2,33,12/18/2022,0.44,1,19,6,STR-OPLI-19-003403
14465929,North Capitol Hill Gem,70667886,Lisa,Capitol Hill,Stevens,47.62863,-122.30542,Entire home/apt,625,7,2,7/31/2021,0.11,1,269,0,STR-OPLI-21-000228
14468790,Modern 1 BD Suite Close to Cap Hill and Downtown,89175627,Saad,Central Area,Madrona,47.61599,-122.29402,Entire home/apt,89,7,56,10/23/2022,1,1,75,11,STR-OPLI-19-002740
14473862,Urban Oasis,1227807,Margaret,Capitol Hill,Montlake,47.64116,-122.30069,Entire home/apt,150,6,31,8/10/2022,0.46,1,22,2,STR-OPLI-19-003012
14495593,"3-minutes WALK to UW, Clean Fast Internet (38)",3074414,Melissa,University District,University District,47.65761,-122.31607,Entire home/apt,90,3,22,8/31/2021,0.28,119,132,0,STR-OPLI-19-002570
14502893,Charming studio in a great location,83094329,Aleksandra Sasha,Ballard,West Woodland,47.67147,-122.3646,Entire home/apt,100,3,66,11/16/2022,0.9,1,65,8,STR-OPLI-20-000252
14522498,Clean home on top of Queen Anne Hill,161070422,Devin,Queen Anne,East Queen Anne,47.64096,-122.35202,Entire home/apt,71,2,228,12/10/2022,2.95,9,70,31,STR-OPLI-19-000556
14555211,Shared Space Main Temple Hondo 4th,25971312,Kanjin,Downtown,International District,47.60014,-122.32646,Shared room,55,30,237,9/23/2022,3.07,4,364,2,
15424249,Short walk to Space needle,91766001,Dp,Queen Anne,Lower Queen Anne,47.62593,-122.36077,Private room,79,30,32,10/30/2022,0.43,1,65,2,
15438530,Modern Private Apartment near Beacon Hill Station,1318247,Ethan & Sarita,Beacon Hill,North Beacon Hill,47.5855,-122.31244,Entire home/apt,119,2,375,12/18/2022,4.98,2,59,47,STR-OPLI-19-001017
15456841,Smart Townhome Quiet Ballard (Fast Internet),95570325,Amir,Other neighborhoods,Phinney Ridge,47.67879,-122.36343,Entire home/apt,182,4,235,11/30/2022,3.17,1,75,19,STR-OPLI-19-000060
15464261,PrivateFlat in 💚of Historic Ballard/Seattle w/view,83564971,Giovanna,Ballard,Adams,47.66853,-122.39325,Private room,260,2,186,11/7/2022,2.5,1,359,34,STR-OPLI-21-000052
15482578,Cozy and Spacious Studio,99402000,Monika And Heidi,Other neighborhoods,Fremont,47.66442,-122.35433,Entire home/apt,120,2,99,10/2/2022,1.45,1,0,17,STR-OPLI-19-000488
15537773,Renovated Top Floor Apartment with Sweeping Views,49819362,Eliza,Queen Anne,North Queen Anne,47.65051,-122.37506,Entire home/apt,191,3,220,11/28/2022,2.93,3,0,23,STR-OPLI-19-001895
14577606,Dolce Vita - A Private Studio. No Shared Spaces,90344123,Eric,Queen Anne,West Queen Anne,47.63899,-122.36483,Entire home/apt,66,2,187,11/30/2022,2.43,1,173,34,STR-OPLI-19-000338
14590737,"NO Cleaning Fee! Modern, Clean, Best Location",90465163,Lise,Ballard,Adams,47.67042,-122.39092,Entire home/apt,158,2,20,12/15/2022,6.19,1,148,20,STR-OPLI-22-001406
14592693,Prime Location-Walker's Paradise in Capitol Hill,6807326,Jenny,Central Area,Minor,47.61335,-122.31155,Entire home/apt,260,2,220,11/27/2022,2.87,2,172,38,STR-OPLI-19-000271
14610580,Downtown Heart - Walk to Everything,40243315,Olivia,Downtown,Belltown,47.61756,-122.34662,Entire home/apt,74,1,479,12/13/2022,6.28,1,63,81,STR-OPLI-19-002549
14670084,"Bright, modern home centrally located-Wallingford",32012113,Kerry,Other neighborhoods,Fremont,47.65525,-122.34327,Entire home/apt,289,30,5,9/1/2021,0.07,1,122,0,STR-OPLI-21-000539
15548833,Classic Seattle 5 bedroom with all-city access,28739796,Allison,Capitol Hill,Stevens,47.63166,-122.30683,Entire home/apt,450,30,41,12/1/2019,0.56,1,178,0,STR-OPLI-19-003414
15550339,Historic University Townhouse,99528063,Ali,University District,University District,47.66123,-122.31913,Entire home/apt,111,2,354,11/28/2022,4.83,2,341,59,STR-OPLI-19-000458
15554062,One Ave Studio.  Great DT Location + Free Parking!,100126629,Phuong,Downtown,Belltown,47.61461,-122.34632,Entire home/apt,141,3,387,12/2/2022,5.16,1,44,86,STR-OPLI-19-002865
12958490,Downtown w/pet bunny 🐇 Ask about short stays!,65959768,Em,Downtown,Belltown,47.61479,-122.33841,Shared room,99,30,199,2/16/2020,2.52,2,0,0,
12968264,Luxurious Lakeside Living in the City,6426308,Charlie,Other neighborhoods,Wallingford,47.6514,-122.33257,Entire home/apt,130,30,21,8/20/2018,0.26,1,0,0,
14683894,TRANQUiL ReTREAT +couch +desk &Garden Terrace View,78286472,Shan,Beacon Hill,North Beacon Hill,47.58579,-122.31092,Private room,87,1,265,11/20/2022,3.44,3,3,69,STR-OPLI-19-000441
12987793,Escape to Madrona: Restored craftsman and kitchen,48819046,Rob,Central Area,Leschi,47.60594,-122.29563,Entire home/apt,153,3,185,12/8/2022,2.33,1,48,31,STR-OPLI-19-001032
14696993,[Separate Structure] Private Studio,13786062,Lucy,Other neighborhoods,Wallingford,47.66762,-122.33086,Entire home/apt,112,3,267,11/28/2022,3.48,4,59,22,STR-OPLI-19-001626
14708936,Meadowbrook's best Airbnb close to bus line,91502675,Sampa,Lake City,Meadowbrook,47.70283,-122.29219,Private room,56,3,36,9/24/2022,0.47,2,177,5,STR-OPLI-20-000267
15598375,"Hip Cap Hill 1 Bedroom, secure parking Super Host!",14231704,Phoenix,Capitol Hill,Broadway,47.61449,-122.31313,Entire home/apt,141,2,261,12/16/2022,3.51,1,65,5,STR-OPLI-19-002165
15625389,Quiet Garden Level Studio at Lincoln Park,23130430,Cindy,West Seattle,Fauntleroy,47.52831,-122.38773,Entire home/apt,90,2,105,12/12/2022,1.47,1,74,16,STR-OPLI-19-002787
12998479,"The Camlin, WA, 1 Bedroom #2",10981379,Jan,Downtown,Central Business District,47.6139,-122.33276,Entire home/apt,266,30,0,,,6,0,0,
15629813,4 BD Crafstmen in great neighborhood w/ back patio,33166929,Patrick,Central Area,Leschi,47.60684,-122.2919,Entire home/apt,175,30,0,,,1,50,0,
14711760,The Nest on 19th (Bright and Cozy),87816533,Stefan,Central Area,Minor,47.60427,-122.30702,Entire home/apt,125,2,208,11/19/2022,2.73,2,76,36,STR-OPLI-19-000983
13017780,"Beautiful, cozy home near Greenlake",46428878,Curtis,Northgate,North College Park,47.69346,-122.33698,Entire home/apt,115,15,21,8/23/2022,0.26,2,192,1,STR-OPLI-19-002574
14716424,Spacious 4bd Victorian in Wallingford with Views,282364,Meade,Other neighborhoods,Wallingford,47.65881,-122.32928,Entire home/apt,525,30,10,8/12/2018,0.14,1,177,0,STR-OPLI-19-002886
14716499,Charming Wallingford Apartment,91586609,Saysha,Other neighborhoods,Wallingford,47.65882,-122.33235,Entire home/apt,99,3,52,12/20/2022,0.77,1,183,21,STR-OPLI-19-001955
15633363,Dan's Westlake House,52009006,Joseph,Cascade,Westlake,47.63732,-122.34143,Entire home/apt,168,30,20,4/19/2022,0.29,1,0,1,
15634259,Great For Business Professionals,100819815,Michael,Ballard,West Woodland,47.67477,-122.3612,Private room,45,60,1,10/20/2021,0.07,2,114,0,
15700294,"Downtown condo historic Austin Bell, parking incl",10534771,Lisa,Downtown,Belltown,47.61177,-122.34519,Entire home/apt,100,30,17,12/1/2022,0.34,2,266,6,
15746020,Comfortable Room in Modern Townhome,799089,Michael,Magnolia,Lawton Park,47.65131,-122.38309,Private room,91,30,39,11/11/2022,0.55,1,51,6,STR-OPLI-19-003010
15790340,Downtown Pike Place Market/Sea Conv. Cntr,88239283,Mo,Downtown,First Hill,47.61293,-122.32854,Entire home/apt,97,3,201,12/18/2022,2.72,2,125,8,STR-OPLI-19-000534
15792703,Private Tiny House with view near Alki Beach,22903020,Owen,West Seattle,North Admiral,47.58265,-122.39876,Entire home/apt,145,2,87,12/10/2022,1.5,1,129,22,STR-OPLI-19-000544
14717074,Garden View Suite,21922223,Karra,Rainier Valley,Mount Baker,47.58179,-122.29518,Entire home/apt,153,2,186,11/28/2022,2.42,1,332,35,STR-OPLI-19-003074
14760988,"Spacious, gorgeous loft with tons of character",1838818,Kia,Downtown,Pioneer Square,47.60145,-122.33085,Entire home/apt,139,2,228,11/28/2022,2.97,6,174,43,STR-OPLI-19-003091
14790057,Greenlake room in modern townhouse,32734364,Peter,Other neighborhoods,Phinney Ridge,47.68281,-122.34657,Private room,115,30,6,8/12/2018,0.08,1,0,0,
16026758,Cozy home in Seattle,41044,Lisa,Other neighborhoods,Greenwood,47.69303,-122.34493,Entire home/apt,115,30,9,10/9/2019,0.12,1,0,0,
16027121,Spacious Magnolia Studio Minutes from Downtown,1806062,Nathan,Magnolia,Southeast Magnolia,47.64539,-122.38491,Entire home/apt,125,1,158,11/29/2022,2.13,1,323,33,STR-OPLI-19-002470
16027567,Private Modern Bed in Capitol Hill,35161537,Manasa,Central Area,Mann,47.61961,-122.30141,Private room,58,1,211,9/15/2021,2.86,2,0,0,STR-OPLI-19-001024
16033188,Clean & Large Modern Private Suite with 5 Windows,4286083,Christine,Other neighborhoods,Fremont,47.66059,-122.35081,Private room,90,2,152,11/13/2022,2.09,1,90,41,STR-OPLI-19-001259
16054161,The Haven in Maple Leaf B,44186779,Maggie,Northgate,Maple Leaf,47.69299,-122.30697,Entire home/apt,46,30,166,3/26/2022,2.69,2,47,1,STR-OPLI-19-003089
16069222,Cozy and convenience in West Seattle,33244493,Thanh,Delridge,Riverview,47.54601,-122.35623,Private room,50,30,3,11/19/2018,0.06,1,0,0,
15816866,Colorful Cottage Close to Lake Washington,93010837,Molly,Rainier Valley,Columbia City,47.56077,-122.28043,Entire home/apt,195,2,238,12/11/2022,3.3,1,281,29,STR-OPLI-19-000533
15817305,"Calm Oasis near Capitol Hill, Downtown, and First Hill",5523365,Nick,Central Area,Minor,47.60386,-122.31249,Entire home/apt,200,1,101,12/20/2022,1.44,3,170,5,STR-OPLI-22-001034
15820436,Speechless In Seattle! #1 Location (VR1),71872719,Abe & Dave,Downtown,Belltown,47.61726,-122.34925,Entire home/apt,285,3,300,10/23/2022,4.04,1,355,20,STR-OPLI-19-000653
15832847,Lovely loft in historic downtown Seattle,1838818,Kia,Downtown,Pioneer Square,47.5998,-122.33273,Entire home/apt,150,30,108,11/18/2022,1.45,6,180,9,STR-OPLI-19-003091
15832893,Craftsman Bungalow Walking Distance to Greenlake,100235648,Christine,Other neighborhoods,Wallingford,47.66355,-122.33521,Entire home/apt,300,3,168,11/15/2022,2.27,1,41,3,STR-OPLI-19-000685
15858568,"Spacious Modern, 2 car garage high-end everything!",22816006,Seth,Other neighborhoods,Fremont,47.65293,-122.34742,Entire home/apt,378,30,2,1/4/2018,0.03,6,365,0,STR-OPLI-19-001606
15859042,"Mini home, away from home, in the heart of Seattle",71500140,Danish,Downtown,Belltown,47.61441,-122.34171,Entire home/apt,92,30,233,10/11/2022,3.17,1,55,2,STR-OPLI-22-000003
16133871,Private Apartment in great location!,34128435,Brandon,Central Area,Minor,47.60371,-122.3141,Entire home/apt,106,2,168,12/4/2022,2.37,1,141,23,STR-OPLI-19-003376
16177116,Charming 3bd Home! Near UW & Children's + Parking,104193136,Levi,Other neighborhoods,Bryant,47.67331,-122.28282,Entire home/apt,275,30,91,10/8/2022,1.25,1,80,2,
16180550,Greenwood Family Home,2777054,Stacia,Other neighborhoods,Greenwood,47.7021,-122.34759,Entire home/apt,145,5,11,11/15/2021,0.18,2,35,0,STR-OPLI-19-001030
16218478,"Centrally located 1-BR apt, near attractions",986445,Tri,Central Area,Minor,47.60743,-122.31611,Entire home/apt,77,3,169,12/8/2022,2.31,3,10,8,STR-OPLI-19-001958
15885497,Private 1Bdr Apt Cap Hill / Parking / Kitchenette,50608719,Pete,Capitol Hill,Portage Bay,47.64463,-122.31898,Entire home/apt,57,1,590,12/8/2022,7.93,1,19,83,STR-OPLI-19-000275
13021356,Private Basement of Modern West Seattle home,64483941,Monica,West Seattle,North Admiral,47.58467,-122.38251,Entire home/apt,78,1,331,12/17/2022,4.2,1,166,93,STR-OPLI-19-003203
15917796,Charming Carriage House in the heart of the city,38021932,Rocky,Capitol Hill,Montlake,47.64017,-122.32271,Entire home/apt,128,30,31,7/31/2022,0.42,1,365,2,STR-OPLI-19-003016
16232208,"98115,  UW, Childrens and NW Hospital and Downtown",75107528,Jody And Ray,Other neighborhoods,Wedgwood,47.69722,-122.28281,Entire home/apt,299,30,37,7/25/2022,0.5,1,269,1,
16256640,Spacious studio apt near Capitol Hill & Seattle U,986445,Tri,Downtown,First Hill,47.6069,-122.31682,Entire home/apt,69,30,281,12/13/2021,3.88,3,0,0,STR-OPLI-19-001958
15927940,Climb into the Plush Bed to Doze at a Tranquil Urban Retreat,9840816,Matthew,Capitol Hill,Broadway,47.61456,-122.32373,Entire home/apt,115,1,498,12/1/2022,6.72,4,233,84,STR-OPLI-19-002867
13030215,Vibrant Capitol Hill Studio Apartment,32861554,Nancy,Capitol Hill,Broadway,47.62438,-122.31316,Entire home/apt,135,3,83,9/7/2022,1.04,1,0,20,STR-OPLI-21-000192
15929975,"West Seattle-Private, Beach View Suite",9740329,Marcia And Corey,West Seattle,Seaview,47.54118,-122.39625,Entire home/apt,242,30,32,9/6/2022,0.48,1,89,3,
